Date CreatedTweet Content
2015-09-19 14:32:13,RT @emmalynchtyler: .@HillaryforNH is out strong at the @NHDems Convention - RT if you're with us! #nhpolitics #fitn http://t.co/xpX2LBCmwW
2015-09-19 12:38:46,"RT @HillaryforNH: Let's go, New Hampshire! 

#603forHRC http://t.co/okR2jiMc22"
2015-09-19 03:16:43,RT @mikekaisersays: The use of the nail polish emoji on @HillaryClinton's Snapchat is so boss. http://t.co/DoHtHfCy6e
2015-09-19 02:16:27,".@BarbaraBoxer on Hillary’s greatest accomplishments, from Iranian sanctions to women’s rights around the world. http://t.co/zfRzOtnsCC"
2015-09-19 01:18:10,A proud step forward. https://t.co/nFR1jcqMj2
2015-09-18 23:32:21,“That is what I intend to do.” http://t.co/kmydlAenUP
2015-09-18 22:11:22,".@DavidAxelrod, former Senior Advisor to President Obama, on Hillary’s greatest accomplishments. http://t.co/mOBPhR741J"
2015-09-18 21:14:26,"RT @nehaintown: Watch/read! Total career highlight. Was blown away by how brilliant and warm @HillaryClinton was, in our sit-down.  https:/…"
2015-09-18 19:53:08,"On selfies, gefilte fish, and of course, Donald Trump, with @jimmyfallon. http://t.co/snnSSlVckr"
2015-09-18 19:17:38,Otro producto del Partido de Trump—@JohnKasich. Hablar sobre los latinos no solo quiere decir hablar de propinas. http://t.co/uQ29lGgFet
2015-09-18 18:24:41,Cutting off Americans from lifesaving health care at Planned Parenthood is wrong. #standwithPP http://t.co/XQbcLdzbUJ
2015-09-18 17:56:43,"The House voting to defund Planned Parenthood is an attack on women's health—nothing more, nothing less. Republicans should be ashamed."
2015-09-18 16:52:57,"“Any woman who reports an assault should be heard and believed."" —Hillary to @Refinery29. Read the interview: http://t.co/8GQaZ109tE"
2015-09-18 16:34:03,RT @Maggie_Hassan: I’m proud to endorse @HillaryClinton in her campaign for president http://t.co/bOo4XC3UdJ
2015-09-18 15:25:21,RT @HillaryforNH: WATCH LIVE: #HillaryinNH with @Maggie_Hassan: http://t.co/LpugcQ1bI0
2015-09-18 14:51:51,RT @I_Heart_Hay: Jimmy Fallon on @HillaryClinton's snapchat 😂😂😃😃
2015-09-18 14:40:22,RT @mayaharris_: Another thing we haven't heard from GOP candidates: real solutions to curb outsized influence of money in politics. http:/…
2015-09-18 12:45:37,What is Hillary's greatest accomplishment? Here's a list from 20 top American leaders and strategists: http://t.co/CQ4ALy1AZX
2015-09-18 04:17:15,RT @CamBNewton: The best part of this election cycle so far has been @HillaryClinton's Snapchat. http://t.co/QfOMsUBRHe
2015-09-18 03:10:20,"Donald Trump not denouncing false statements about POTUS &amp; hateful rhetoric about Muslims is disturbing, &amp; just plain wrong. Cut it out. -H"
2015-09-18 01:01:20,"Love this idea, @smrtgrls. If you were president, what’s the first thing you would do? #SmartGirlsAsk https://t.co/vx3kU3irke"
2015-09-18 00:18:47,The @VPCinfo report shows we have more work to do to end violence against women in South Carolina and every state. https://t.co/MIXdhXFdBk
2015-09-17 22:58:50,"Hillary to @SpeakerBoehner: Shutting down our government over a partisan attack on Planned Parenthood is just wrong.
https://t.co/m7ZEPnkjf6"
2015-09-17 22:23:43,"RT @sarasolow: In the fight against addiction, medication-assisted treatment saves lives. Glad @HHSGov agrees with @hillaryclinton on expan…"
2015-09-17 22:00:33,RT @TheBriefing2016: A former Pentagon and State Dept. official says the GOP debate last night made one thing clear about the Iran deal: ht…
2015-09-17 21:03:19,"""Don’t attack women’s health care. And don’t shut down the government."" Hillary's message to Republicans: http://t.co/L7Uyb3vYmt"
2015-09-17 19:15:02,"RT @TheBriefing2016: What plans did the GOP lay out on college affordability last night? 

¯\_(ツ)_/¯
https://t.co/tqZo2XWl44"
2015-09-17 18:38:58,RT @MattOrtega: My great-grandfather's handbook sits atop desk as daily reminder. Proud of my immigrant roots #NationalCitizenshipDay http:…
2015-09-17 17:19:06,"Well said, @jimmyfallon. http://t.co/ahhj6gC6BL"
2015-09-17 16:45:30,RT @ThisIsFusion: Hillary Clinton to Latinos: ‘I stand with you’ http://t.co/WqsninbDzm http://t.co/BA4NCGriLW
2015-09-17 15:26:44,"Trump: ""Are you writing all this down?""

Hillary: ""Let me grab my pen...""
https://t.co/PwuDVvfVEu"
2015-09-17 14:46:48,Heading to New Hampshire and just read that there's an emu on the loose! Seems like a story with legs. -H http://t.co/DftYf4omsY
2015-09-17 12:02:07,👆
2015-09-17 04:15:35,#GOPdebate http://t.co/XIWFXiqfqR
2015-09-17 03:44:07,"RT @jst_mani: Meanwhile, Hillary blastin all the Republicans on snapchat 😂 http://t.co/nY3S1eavau"
2015-09-17 03:29:47,"No, they’re not talking about the GOP debate. Catch Hillary on @jimmyfallon next! http://t.co/sGp03PRv7Y"
2015-09-17 03:13:25,"For a bunch of people who don't believe in acting on climate change, the Republican candidates seem committed to recycling ideas. #GOPdebate"
2015-09-17 02:43:50,You don’t have to be a scientist to know that climate change is an urgent challenge that threatens us all. We need to act.
2015-09-17 02:40:15,We need commonsense reforms that keep weapons out of the hands of criminals and the violently unstable and respect responsible gun owners.
2015-09-17 02:25:26,"Tired of the #GOPdebate? 

We asked supporters what they were doing instead. 

Here were some of our favorites: http://t.co/nzKXbcOdsf"
2015-09-17 02:19:07,Fingers crossed we're getting close to the part when they talk about things they're for—instead of against. #GOPdebate
2015-09-17 02:05:49,¿Quieres recibir nuestras reacciones sobre el debate republicano en español por mensajes de texto? Envía DEBATE a 47246.
2015-09-17 01:59:35,Still a good time to sign up! https://t.co/lmV2gMr8cm
2015-09-17 01:46:31,The defining economic challenge of our time is raising incomes. That's how hardworking Americans will get ahead and stay ahead. #GOPdebate
2015-09-17 01:44:14,Los estadounidenses que trabajan duro cada día deberían de poder salir adelante. Nuestro desafío económico es aumentar sus salarios.
2015-09-17 01:41:11,"RT @TheBriefing2016: You're right, @JohnKasich. The economy was in great shape when @billclinton left office. #GOPdebate"
2015-09-17 01:38:29,The GOP's ideas for the economy are just trickle-down economics in disguise. We need a new plan for the 21st century. #GOPdebate
2015-09-17 01:22:00,La libertad incluye el derecho de hablar en cualquier idioma. Eso nos hace fuerte como país y es algo que debemos celebrar—no denigrar.
2015-09-17 01:19:47,RT @TheBriefing2016: Hillary has led on immigration reform. You can't say the same for the GOP. http://t.co/QgcdyxiXXG
2015-09-17 01:17:30,.@realdonaldtrump should stop complimenting women and start respecting them. #GOPdebate
2015-09-17 01:14:56,"Hard-working, law-abiding immigrant families deserve a path to earned citizenship—not second-class status. #GOPdebate"
2015-09-17 01:11:51,La idea de que los Estados Unidos va a deportar 11 millones de personas es absurda—totalmente absurda.
2015-09-17 01:08:38,RT @TheBriefing2016: Efforts to defund Planned Parenthood are an assault on women’s health and rights. Period. http://t.co/Moj9zZhH0E
2015-09-17 01:05:48,What you’re missing if you’re not getting texts from Hillary. Text “REACT” to 47246 to join the fun. http://t.co/TfwoO49ymm
2015-09-17 01:01:09,RT @TheBriefing2016: Every last one. #GOPdebate http://t.co/0oouYVeFVn
2015-09-17 00:57:39,Women—not the politicians on stage—should make decisions about their own reproductive health care. Period. #GOPdebate
2015-09-17 00:53:53,Marriage equality is the law of the land. Officials don't have to agree—but they do have to uphold the law. #GOPdebate
2015-09-17 00:46:50,America and our allies—especially Israel—will be safer if we enforce the nuclear agreement with Iran.
2015-09-17 00:39:48,Tearing up the Iran nuclear deal isn't leadership—it's recklessness.
2015-09-17 00:11:04,RT @TheBriefing2016: Show time. #GOPdebate http://t.co/mrd5RU8qON
2015-09-17 00:06:53,RT @MDHillRaiser: Watching GOP debate w/ friends - donating $1 each time they mention @HillaryClinton https://t.co/kVWDUNMNYo #WomenForHill…
2015-09-16 23:56:34,Síganos en @TheBriefing2016 para nuestras reacciones sobre el debate republicano que está por empezar.
2015-09-16 23:53:34,"RT @TheBriefing2016: You bet.
https://t.co/B4fwAARMm6"
2015-09-16 23:40:59,RT @colormelauren: Do yourself a favor and watch @HillaryClinton's snapchat story before tonight's debate.
2015-09-16 23:13:46,"RT @nbudzinski: Big win in MO against #RTW! .@HillaryClinton says ""when unions are strong, familes are strong"" https://t.co/K5nolEvQop"
2015-09-16 22:48:47,"""Como Presidenta, siempre estaré con la comunidad latina."" Lea la op-ed de Hillary: https://t.co/xKF1LyXcB8"
2015-09-16 20:22:08,RT @reedthurston: Following @HillaryClinton on Snapchat was the wisest move I've made this election cycle. Shade for days #Hillary2016 http…
2015-09-16 18:36:28,Congress must reauthorize the Zadroga Act. We owe it to 9/11 responders to provide them with the care they need. #renew911health
2015-09-16 17:21:12,Today’s the day the Republican presidential candidates meet for the second debate. Follow @TheBriefing2016 for fact-checks and more.
2015-09-16 16:00:43,"RT @TheBriefing2016: The GOP: like bad reality TV, with worse ideas. Get caught up on what you've missed since the first debate:
https://t.…"
2015-09-16 15:13:41,"Assumptions and fear don't keep us safe—they hold us back. Ahmed, stay curious and keep building. https://t.co/ywrlHUw3g1"
2015-09-16 14:14:50,RT @mintimm: Check out this amazing new tool on Pinterest to help you organize your #WomenforHillary House Party! https://t.co/6A5r4s957W
2015-09-16 12:03:26,"See where Hillary stands on many issues, from college affordability to voting rights expansion: http://t.co/IB2KxWgZyR"
2015-09-16 01:54:31,We’re having a lot of fun on @Snapchat. You should follow us! 👻hillaryclinton https://t.co/duO1inxWMM
2015-09-16 01:12:10,Encouraging news. We should make it easier to vote in every state. https://t.co/gnqbXAaMOo
2015-09-15 23:54:19,"I used to love reading to @ChelseaClinton, and now she's written her own book. I’m so proud. Pick up #ItsYourWorld today! -H"
2015-09-15 22:27:40,"While others attack, insult, and denigrate—today we proudly celebrate the beginning of Hispanic Heritage Month. Sí se puede. -H"
2015-09-15 20:04:25,RT @TheBriefing2016: Introducing the #GOPABCs: 26 of the most out-of-touch things GOP candidates have said or done since the last debate. h…
2015-09-15 18:30:46,"Hillary has been fighting for women and families her entire life. If you're with her, chip in today: http://t.co/KX61ZTxsM2"
2015-09-15 15:58:39,"Events in Ferguson stem from structural inequities. We need to acknowledge and confront them to move forward. -H 
https://t.co/lhG6J3jVJx"
2015-09-15 12:06:27,"Hillary to every survivor of sexual assault: You have the right to be heard and believed. We're with you.
https://t.co/HPJ2gPPwMs"
2015-09-14 23:44:09,"Hillary's message to survivors of sexual assault: We're with you.
https://t.co/qhLpgr3Iac"
2015-09-14 22:31:38,"Tune in to @extratv tonight to catch Hillary talking Trump, social media, and @KimKardashian. Sneak preview: http://t.co/I8Uk9o8bMW"
2015-09-14 20:17:00,Unions help keep working families strong. Scott Walker's attacks on unions and workers' rights aren't leadership—they're bullying. -H
2015-09-14 17:38:50,RT to join Hillary in telling survivors of sexual assault: We're with you. http://t.co/VmqaI7YQDu
2015-09-14 17:24:41,"""To every survivor of sexual assault...You have the right to be heard. You have the right to be believed. We're with you."" —Hillary"
2015-09-14 17:21:15,“Rape is a crime—wherever it happens.” —Hillary
2015-09-14 17:18:01,“It is not enough to condemn campus sexual assault. We need to end campus sexual assault.” —Hillary
